Chrom	Start	End	NucDiv	OverlapGenes	Middle	NucDiv_kb	NucDiv_Z	NucDiv_ModZ	IsNucDivHotspot	N_HmMapAln_PR_Ovrlap	OvrlapWi_HmMapAln_PR	N_HmMapAln_LR_Ovrlap	OvrlapWi_HmMapAln_LR	N_LCR_Ovrlap	OvrlapWi_LowComplexityRegion	N_LowPmap_Ovrlap	OvrlapWi_LowPmap	PLC_Mask_Count	PLC_Mask_Ovrlap	N_mGCE	N_pGCE	N_Ovrlap_ParalogAlns	Num_PR_SNPs_All	Num_PR_SNPs_Unq
NC_000962.3	1718000	1719000	0.000594604	Rv1523,Rv1524	1718500.0	0.594604	0.4841540813619863	1.9644293876990468	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1719000	1720000	0.000227583	Rv1524	1719500.0	0.227583	-0.1617462899640011	0.1750471495587184	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1720000	1721000	7.06216e-05	wbbL2,Rv1526c	1720500.0	0.0706216	-0.437974153066785	-0.5902059047178471	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1721000	1722000	0.000322254	Rv1526c	1721500.0	0.322254	0.0048600733062274	0.6366082206336242	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1722000	1723000	0.00122048	Rv1526c,pks5	1722500.0	1.22048	1.5855993414534353	5.015838973739944	False	2	1	0	0	0	0	2	1	0	0	0	0	2	325	284
NC_000962.3	1723000	1724000	2.64021e-05	pks5	1723500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	2	1	0	0	0	0	2	1	0	0	0	0	2	447	370
NC_000962.3	1724000	1725000	0.000113881	pks5	1724500.0	0.113881	-0.3618442789632884	-0.3792980765755672	False	2	1	0	0	0	0	0	0	0	0	0	0	2	522	452
NC_000962.3	1725000	1726000	3.9075e-05	pks5	1725500.0	0.039075	-0.4934913050937055	-0.7440088906879079	False	2	1	0	0	0	0	1	1	0	0	0	0	2	445	381
NC_000962.3	1726000	1727000	0.000279862	pks5	1726500.0	0.279862	-0.0697433105362536	0.429929333487535	False	2	1	0	0	0	0	0	0	0	0	0	0	2	435	362
NC_000962.3	1727000	1728000	5.22761e-05	pks5	1727500.0	0.0522761	-0.4702594044888042	-0.6796479580330618	False	2	1	0	0	0	0	0	0	0	0	0	0	2	467	407
NC_000962.3	1728000	1729000	0.0007727	pks5,papA4	1728500.0	0.7726999999999999	0.7975755818528929	2.832722534641156	False	2	1	0	0	0	0	0	0	0	0	0	0	2	185	156
NC_000962.3	1729000	1730000	7.86781e-05	papA4,fadD24	1729500.0	0.0786781	-0.4237959552481647	-0.5509270678077587	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1730000	1731000	0.000178478	fadD24	1730500.0	0.178478	-0.2481635187709702	-0.0643604451126514	False	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
NC_000962.3	1731000	1732000	0.000630833	fadD24,adh	1731500.0	0.630833	0.547911535438917	2.1410610493903013	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	1732000	1733000	5.28041e-05	adh,Rv1531	1732500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1733000	1734000	0.00102634	Rv1531,Rv1532c,Rv1533	1733500.0	1.02634	1.2439428746866097	4.06932455709195	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1734000	1735000	0.00012409	Rv1533,Rv1534	1734500.0	0.12409	-0.3438780130251895	-0.3295248939261421	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1735000	1736000	0.000387406	Rv1534,Rv1535	1735500.0	0.387406	0.1195175479265645	0.9542517112767172	False	1	1	0	0	0	0	1	1	0	0	0	0	1	41	41
NC_000962.3	1736000	1737000	0.000105256	Rv1535,ileS	1736500.0	0.105256	-0.3770229491284469	-0.4213485908621075	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1737000	1738000	7.88542e-05	ileS	1737500.0	0.0788542	-0.4234860463999231	-0.5500685060030214	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1738000	1739000	5.28041e-05	ileS	1738500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1739000	1740000	0.000400959	ileS,dinX	1739500.0	0.400959	0.1433687382742043	1.0203283049144545	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1740000	1741000	0.000280918	dinX	1740500.0	0.280918	-0.0678849133542934	0.4350777790627914	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1741000	1742000	0.000672548	dinX,ansA	1741500.0	0.672548	0.6213235036637967	2.344439275878769	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1742000	1743000	1.3201e-05	ansA,lspA,Rv1540	1742500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1743000	1744000	3.96031e-05	Rv1540,lprI	1743500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1744000	1745000	3.96031e-05	lprI,glbN	1744500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1745000	1746000	0.000192735	Rv1543	1745500.0	0.192735	-0.2230733969686902	0.0051484455752564	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1746000	1747000	9.1708e-05	Rv1543,Rv1544,Rv1545	1746500.0	0.091708	-0.4008653402470055	-0.4874008073901132	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1747000	1748000	0.000130426	Rv1545,Rv1546,dnaE1	1747500.0	0.130426	-0.3327276299334278	-0.2986342204746037	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1748000	1749000	0.000115113	dnaE1	1748500.0	0.115113	-0.3596761489176681	-0.373291556737768	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1749000	1750000	2.64021e-05	dnaE1	1749500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1750000	1751000	0.000245539	dnaE1	1750500.0	0.245539	-0.1301464984874114	0.2625902260258625	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1751000	1752000	0.000216145	dnaE1,PPE21	1751500.0	0.216145	-0.1818754064102716	0.119282073337333	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	1752000	1753000	0.000187807	PPE21	1752500.0	0.187807	-0.2317459171511715	-0.0188776337759401	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	1753000	1754000	0.0002084	PPE21,fadD11.1,fadD11	1753500.0	0.2084	-0.1955054122571299	0.0815219303635063	False	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0
NC_000962.3	1754000	1755000	0.000630657	fadD11.1,fadD11	1754500.0	0.6306569999999999	0.5476018025752569	2.140202975127758	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1755000	1756000	0.000140283	fadD11,plsB1	1755500.0	0.140283	-0.315380829722649	-0.2505771863502641	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1756000	1757000	1.3201e-05	plsB1	1756500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1757000	1758000	7.90302e-05	plsB1,frdA	1757500.0	0.0790302	-0.423176313536263	-0.5492104317404787	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1758000	1759000	0.00038547	frdA	1758500.0	0.38547	0.1161104864263039	0.944812894388747	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1759000	1760000	0.000387934	frdA,frdB	1759500.0	0.387934	0.1204467465175446	0.9568259340643456	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1760000	1761000	0.000319465	frdB,frdC,frdD,Rv1556	1760500.0	0.319465	-4.813667529455667e-05	0.6230106688254896	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1761000	1762000	0.000282502	Rv1556,mmpL6	1761500.0	0.282502	-0.0650973175813529	0.442800447425676	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1762000	1763000	0.000281446	mmpL6,Rv1558	1762500.0	0.281446	-0.0669557147633133	0.4376520018504195	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1763000	1764000	0.000141515	Rv1558,ilvA	1763500.0	0.141515	-0.3132126996770287	-0.2445706665124649	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1764000	1765000	8.87109e-05	ilvA,vapB11,vapC11	1764500.0	0.0887109	-0.4061397741428891	-0.5020129345052657	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1765000	1766000	6.58291e-05	vapC11,treZ	1765500.0	0.0658291	-0.4464082141411644	-0.6135713643953248	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1766000	1767000	0.0	treZ	1766500.0	0.0	-0.5622572803636845	-0.9345160032382342	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1767000	1768000	5.26281e-05	treZ,treY	1767500.0	0.0526281	-0.4696399387614841	-0.6779318095079762	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1768000	1769000	6.54771e-05	treY	1768500.0	0.0654771	-0.4470276798684844	-0.6152875129204102	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1769000	1770000	0.000141515	treY,treX	1769500.0	0.141515	-0.3132126996770287	-0.2445706665124649	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1770000	1771000	0.00017795	treX	1770500.0	0.17795	-0.2490927173619504	-0.0669346679002796	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1771000	1772000	7.85021e-05	treX,Rv1565c	1771500.0	0.0785020999999999	-0.4241056881118248	-0.5517851420703019	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1772000	1773000	7.92062e-05	Rv1565c	1772500.0	0.0792062	-0.422866580672603	-0.5483523574779359	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1773000	1774000	3.96031e-05	Rv1565c,Rv1566c	1773500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
NC_000962.3	1774000	1775000	0.000503927	Rv1566c,Rv1567c	1774500.0	0.503927	0.3245765422818613	1.5223407518775254	False	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
NC_000962.3	1775000	1776000	0.000231634	Rv1567c,bioA	1775500.0	0.231634	-0.1546171545623713	0.1947974838630401	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1776000	1777000	0.000104904	bioA,bioF1	1776500.0	0.104904	-0.377642414855767	-0.423064739387193	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1777000	1778000	0.000192031	bioF1,bioD	1777500.0	0.192031	-0.2243123284233304	0.0017161485250855	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1778000	1779000	0.000286902	bioD,Rv1571	1778500.0	0.286902	-0.0573539959898518	0.4642523039892444	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	1779000	1780000	0.000234846	Rv1571,Rv1572c,Rv1573,Rv1574	1779500.0	0.234846	-0.1489645298005754	0.210457339154445	False	1	1	1	1	0	0	2	1	3	1	0	0	1	12	12
NC_000962.3	1780000	1781000	4.27959e-05	Rv1574,Rv1575,Rv1576c	1780500.0	0.0427959	-0.4869430947960199	-0.7258679331680484	False	4	1	2	1	0	0	3	1	3	1	0	0	4	89	88
NC_000962.3	1781000	1782000	6.04171e-05	Rv1576c	1781500.0	0.0604171	-0.4559324996987108	-0.6399571479685139	False	1	1	0	0	0	0	6	1	1	1	0	0	1	113	113
NC_000962.3	1782000	1783000	9.79631e-06	Rv1576c,Rv1577c,Rv1578c	1782500.0	0.00979631	-0.5450172851954939	-0.8867548584718136	False	1	1	0	0	0	0	4	1	3	1	0	0	1	84	84
NC_000962.3	1783000	1784000	6.52474e-06	Rv1578c,Rv1579c,Rv1580c,Rv1581c	1783500.0	0.00652474	-0.5507747439725638	-0.9027051426485576	False	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0
NC_000962.3	1784000	1785000	6.52474e-06	Rv1581c,Rv1582c	1784500.0	0.00652474	-0.5507747439725638	-0.9027051426485576	False	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
NC_000962.3	1785000	1786000	9.97275e-06	Rv1582c,Rv1583c	1785500.0	0.00997275	-0.5447067779996747	-0.8858946390236144	False	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
NC_000962.3	1786000	1787000	0.0	Rv1583c,Rv1584c,Rv1585c	1786500.0	0.0	-0.5622572803636845	-0.9345160032382342	False	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0
NC_000962.3	1787000	1788000	2.3166e-05	Rv1585c,Rv1586c	1787500.0	0.023166	-0.5214886921844311	-0.8215719784310465	False	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
NC_000962.3	1788000	1789000	0.00228045	Rv1586c,Rv1587c	1788500.0	2.28045	3.4509831113042253	10.183639974123038	True	2	1	0	0	0	0	1	1	2	1	1	2	2	0	0
NC_000962.3	1789000	1790000	0.00681367	Rv1587c,Rv1588c	1789500.0	6.81367	11.428751362446238	32.28500024937296	True	2	1	0	0	0	0	1	1	2	1	7	9	2	35	35
NC_000962.3	1790000	1791000	0.000179534	bioB	1790500.0	0.179534	-0.24630512158901	-0.059211999537395	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1791000	1792000	0.000218961	bioB,Rv1590,Rv1591	1791500.0	0.218961	-0.1769196805917109	0.1330112615380167	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1792000	1793000	0.000808607	Rv1591,Rv1592c	1792500.0	0.8086070000000001	0.8607663655769913	3.0077843104657136	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1793000	1794000	0.000294823	Rv1592c,Rv1593c	1793500.0	0.294823	-0.0434142572793335	0.5028705212256139	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1794000	1795000	1.3201e-05	Rv1593c,nadA	1794500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1795000	1796000	2.6226e-05	nadA,nadB	1795500.0	0.026226	-0.5161035639867051	-0.806653187275474	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1796000	1797000	5.26281e-05	nadB	1796500.0	0.0526281	-0.4696399387614841	-0.6779318095079762	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1797000	1798000	0.000406944	nadB,nadC	1797500.0	0.406944	0.1539014154844621	1.0495077052628534	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1798000	1799000	0.000239203	nadC,Rv1597	1798500.0	0.239203	-0.141296881579173	0.231699552574324	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1799000	1800000	0.000297991	Rv1597,Rv1598c,hisD	1799500.0	0.297991	-0.0378390657334526	0.5183158579513832	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1800000	1801000	5.28041e-05	hisD,hisC1	1800500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1801000	1802000	6.60051e-05	hisC1	1801500.0	0.0660051	-0.4460984812775044	-0.6127132901327821	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1802000	1803000	0.00016722	hisC1,hisB,hisH	1802500.0	0.1672199999999999	-0.2679758629703157	-0.1192479453837095	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1803000	1804000	0.000103854	hisH,hisA	1803500.0	0.103854	-0.3794902529628298	-0.4281839324307718	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1804000	1805000	0.000376317	hisA,impA,hisF	1804500.0	0.3763169999999999	0.1000026176701653	0.9001881573145781	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1805000	1806000	0.000361532	hisF,hisI	1805500.0	0.361532	0.0739832972769052	0.8281050438390426	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1806000	1807000	5.26281e-05	chaA	1806500.0	0.0526281	-0.4696399387614841	-0.6779318095079762	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1807000	1808000	6.60051e-05	chaA,bcpB,trpE	1807500.0	0.0660051	-0.4460984812775044	-0.6127132901327821	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1808000	1809000	5.22761e-05	trpE	1808500.0	0.0522761	-0.4702594044888042	-0.6796479580330618	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1809000	1810000	5.28041e-05	trpE,Rv1610	1809500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1810000	1811000	0.000240435	Rv1610,trpC	1810500.0	0.240435	-0.1391287515335527	0.2377060724121232	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1811000	1812000	0.000627489	trpC,trpB	1811500.0	0.627489	0.5420266110293761	2.1247576384019893	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1812000	1813000	0.000180152	trpB,trpA	1812500.0	0.1801519999999999	-0.2452175368745673	-0.0561989887746034	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1813000	1814000	5.23655e-05	trpA,lgt	1813500.0	0.0523654999999999	-0.4701020742728314	-0.6792120953110661	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1814000	1815000	0.000263317	lgt	1814500.0	0.263317	-0.0988599595661142	0.3492654773865716	False	3	1	0	0	0	0	1	1	0	0	0	0	3	23	20
NC_000962.3	1815000	1816000	0.000140283	Rv1615,Rv1616	1815500.0	0.140283	-0.315380829722649	-0.2505771863502641	False	3	1	0	0	0	0	1	1	0	0	0	0	3	29	23
NC_000962.3	1816000	1817000	0.000142923	Rv1616,pykA	1816500.0	0.142923	-0.3107348367677484	-0.2377060724121231	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1817000	1818000	6.60051e-05	pykA,tesB1	1817500.0	0.0660051	-0.4460984812775044	-0.6127132901327821	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1818000	1819000	0.000193615	tesB1,Rv1619	1818500.0	0.193615	-0.22152473265039	0.0094388168879702	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1819000	1820000	0.000314713	Rv1619,cydC	1819500.0	0.314713	-0.0084109239941158	0.5998426637368358	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1820000	1821000	2.64021e-05	Rv1619,cydC	1820500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1821000	1822000	5.28041e-05	cydC,cydD	1821500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1822000	1823000	3.96031e-05	cydD	1822500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1823000	1824000	0.00015718	cydD,cydB	1823500.0	0.15718	-0.2856447149654683	-0.1681971817242152	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1824000	1825000	7.86781e-05	cydB,cydA	1824500.0	0.0786781	-0.4237959552481647	-0.5509270678077587	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1825000	1826000	3.96031e-05	cydA,Rv1624c	1825500.0	0.0396031	-0.4925619305181437	-0.7414341803580851	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1826000	1827000	0.00071796	Rv1624c,cya	1826500.0	0.71796	0.7012416218713536	2.56584193730258	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1827000	1828000	0.000424369	cya	1827500.0	0.424369	0.1845667288326229	1.1344619326765308	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1828000	1829000	0.000104552	leuV,Rv1626,Rv1627c	1828500.0	0.1045519999999999	-0.3782618805830871	-0.4247808879122789	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	1829000	1830000	0.000435634	Rv1627c	1829500.0	0.435634	0.2043913919526821	1.1893835609012124	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1830000	1831000	0.000104552	Rv1627c,Rv1628c,polA	1830500.0	0.1045519999999999	-0.3782618805830871	-0.4247808879122789	False	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NC_000962.3	1831000	1832000	0.00170135	polA	1831500.0	1.70135	2.4318563991136988	7.3602831250406595	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1832000	1833000	0.000488438	polA	1832500.0	0.488438	0.2973182904339609	1.4468253413518182	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1833000	1834000	8.87109e-05	polA,rpsA	1833500.0	0.0887109	-0.4061397741428891	-0.5020129345052657	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1834000	1835000	0.000561308	rpsA	1834500.0	0.5613079999999999	0.4255582550641175	1.8020973385761885	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1835000	1836000	1.3201e-05	coaE	1835500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	1836000	1837000	0.000129194	coaE,Rv1632c	1836500.0	0.129194	-0.3348957599790481	-0.3046407403124028	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1837000	1838000	0.000118105	uvrB	1837500.0	0.118105	-0.3544106902354473	-0.3587042942745415	False	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NC_000962.3	1838000	1839000	0.000142747	uvrB	1838500.0	0.142747	-0.3110445696314083	-0.2385641466746657	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1839000	1840000	0.00110273	uvrB,Rv1634	1839500.0	1.10273	1.3783774965899669	4.441758039567175	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1840000	1841000	3.9075e-05	Rv1634,Rv1635c	1840500.0	0.039075	-0.4934913050937055	-0.7440088906879079	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1841000	1842000	0.000199072	Rv1635c	1841500.0	0.199072	-0.2119212540311123	0.0360439944487412	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1842000	1843000	1.3201e-05	Rv1635c,TB15.3,Rv1637c	1842500.0	0.013201	-0.5390255557433647	-0.8701555581255828	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1843000	1844000	9.22312e-05	Rv1637c,uvrA	1843500.0	0.0922312	-0.3999445889159433	-0.484849986627827	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1844000	1845000	0.000178302	uvrA	1844500.0	0.178302	-0.2484732516346303	-0.0652185193751942	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1845000	1846000	2.64021e-05	uvrA	1845500.0	0.0264020999999999	-0.5157936551384635	-0.805794625470737	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1846000	1847000	0.000183758	uvrA,Rv1638A,Rv1639c	1846500.0	0.183758	-0.2388715328611688	-0.0386182172363693	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1847000	1848000	0.00020136	Rv1639c	1847500.0	0.20136	-0.2078947268035317	0.0471989598617968	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1848000	1849000	0.000232162	Rv1639c,lysX	1848500.0	0.232162	-0.1536879559713911	0.1973717066506683	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1849000	1850000	0.00169272	lysX	1849500.0	1.69272	2.4166689297194592	7.318208233644388	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1850000	1851000	0.000245363	lysX	1850500.0	0.245363	-0.1304562313510714	0.2617321517633198	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1851000	1852000	0.000176366	lysX	1851500.0	0.176366	-0.2518803131348908	-0.0746573362631643	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1852000	1853000	0.000142043	lysX,infC,rpmI	1852500.0	0.142043	-0.3122835010860485	-0.2419964437248367	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1853000	1854000	0.000258564	rpmI,rplT,tsnR	1853500.0	0.258564	-0.1072245067307517	0.3260925968759714	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1854000	1855000	0.000319817	tsnR,Rv1645c	1854500.0	0.319817	0.0005713290520255	0.6247268173505751	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1855000	1856000	0.00010508	Rv1645c,PE17	1855500.0	0.10508	-0.3773326819921069	-0.4222066651246502	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	1856000	1857000	0.000128314	PE17,Rv1647	1856500.0	0.128314	-0.3364444242973484	-0.3089311116251164	False	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_000962.3	1857000	1858000	6.58291e-05	Rv1647,Rv1648	1857500.0	0.0658291	-0.4464082141411644	-0.6135713643953248	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1858000	1859000	5.28041e-05	Rv1648,pheS	1858500.0	0.0528041	-0.469330205897824	-0.6770737352454336	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1859000	1860000	0.000678357	pheS,pheT	1859500.0	0.678357	0.6315464480103945	2.372760601964625	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1860000	1861000	9.06471e-05	pheT	1860500.0	0.0906471	-0.4027323606734654	-0.4925731425329063	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000962.3	1861000	1862000	0.000299223	pheT	1861500.0	0.299223	-0.0356709356878323	0.5243223777891824	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
