Chrom	Start	End	Middle	OverlapGenes	NucDiv_kb	NucDiv_ModZ	IsNucDivHotspot	OvrlapWi_HmMapAln_PR	OvrlapWi_HmMapAln_LR	OvrlapWi_LowComplexityRegion	OvrlapWi_LowPmap	PLC_Mask_Ovrlap
NC_000962.3	1834000	1835000	1834500.0	rpsA	0.5613079999999999	1.8020973385761885	False	0	0	0	0	0
NC_000962.3	1835000	1836000	1835500.0	coaE	0.013201	-0.8701555581255828	False	0	0	1	0	0
NC_000962.3	1836000	1837000	1836500.0	coaE,Rv1632c	0.129194	-0.3046407403124028	False	0	0	0	0	0
NC_000962.3	1837000	1838000	1837500.0	uvrB	0.118105	-0.35870429427454154	False	0	0	1	0	0
NC_000962.3	1838000	1839000	1838500.0	uvrB	0.142747	-0.23856414667466577	False	0	0	0	0	0
NC_000962.3	1839000	1840000	1839500.0	uvrB,Rv1634	1.10273	4.441758039567175	False	0	0	0	0	0
NC_000962.3	1840000	1841000	1840500.0	Rv1634,Rv1635c	0.039075	-0.7440088906879079	False	0	0	0	0	0
NC_000962.3	1841000	1842000	1841500.0	Rv1635c	0.199072	0.03604399444874126	False	0	0	0	0	0
NC_000962.3	1842000	1843000	1842500.0	Rv1635c,TB15.3,Rv1637c	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1843000	1844000	1843500.0	Rv1637c,uvrA	0.0922312	-0.484849986627827	False	0	0	0	0	0
NC_000962.3	1844000	1845000	1844500.0	uvrA	0.178302	-0.06521851937519425	False	0	0	0	0	0
NC_000962.3	1845000	1846000	1845500.0	uvrA	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1846000	1847000	1846500.0	uvrA,Rv1638A,Rv1639c	0.183758	-0.03861821723636934	False	0	0	0	0	0
NC_000962.3	1847000	1848000	1847500.0	Rv1639c	0.20136	0.047198959861796896	False	0	0	0	0	0
NC_000962.3	1848000	1849000	1848500.0	Rv1639c,lysX	0.232162	0.19737170665066836	False	0	0	0	0	0
NC_000962.3	1849000	1850000	1849500.0	lysX	1.69272	7.318208233644388	False	0	0	0	0	0
NC_000962.3	1850000	1851000	1850500.0	lysX	0.245363	0.2617321517633198	False	0	0	0	0	0
NC_000962.3	1851000	1852000	1851500.0	lysX	0.176366	-0.07465733626316433	False	0	0	0	0	0
NC_000962.3	1852000	1853000	1852500.0	lysX,infC,rpmI	0.142043	-0.24199644372483675	False	0	0	0	0	0
NC_000962.3	1853000	1854000	1853500.0	rpmI,rplT,tsnR	0.258564	0.3260925968759714	False	0	0	0	0	0
NC_000962.3	1854000	1855000	1854500.0	tsnR,Rv1645c	0.319817	0.6247268173505751	False	0	0	0	0	0
NC_000962.3	1855000	1856000	1855500.0	Rv1645c,PE17	0.10508	-0.4222066651246502	False	0	0	0	0	1
NC_000962.3	1856000	1857000	1856500.0	PE17,Rv1647	0.128314	-0.30893111162511644	False	0	0	0	0	1
NC_000962.3	1857000	1858000	1857500.0	Rv1647,Rv1648	0.0658291	-0.6135713643953248	False	0	0	0	0	0
NC_000962.3	1858000	1859000	1858500.0	Rv1648,pheS	0.0528041	-0.6770737352454336	False	0	0	0	0	0
NC_000962.3	1859000	1860000	1859500.0	pheS,pheT	0.678357	2.3727606019646252	False	0	0	0	0	0
NC_000962.3	1860000	1861000	1860500.0	pheT	0.0906471	-0.49257314253290635	False	0	0	0	0	0
NC_000962.3	1861000	1862000	1861500.0	pheT	0.299223	0.5243223777891824	False	0	0	0	0	0
NC_000962.3	1862000	1863000	1862500.0	pheT,PE_PGRS30	0.157884	-0.1647648846740442	False	0	0	0	0	1
NC_000962.3	1863000	1864000	1863500.0	PE_PGRS30	0.294647	0.5020124469630711	False	0	0	1	0	1
NC_000962.3	1864000	1865000	1864500.0	PE_PGRS30	0.333638	0.6921100240699112	False	0	0	1	0	1
NC_000962.3	1865000	1866000	1865500.0	PE_PGRS30,argC	0.227586	0.1750617758245572	False	0	0	1	1	1
NC_000962.3	1866000	1867000	1866500.0	argC,argJ	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	1867000	1868000	1867500.0	argJ,argB	0.0654771	-0.6152875129204102	False	0	0	0	0	0
NC_000962.3	1868000	1869000	1868500.0	argB,argD	0.115113	-0.37329155673776804	False	0	0	0	0	0
NC_000962.3	1869000	1870000	1869500.0	argD,argF	0.0	-0.9345160032382342	False	0	0	0	0	0
NC_000962.3	1870000	1871000	1870500.0	argF,argR	0.0917032	-0.4874242094154553	False	0	0	0	0	0
NC_000962.3	1871000	1872000	1871500.0	argR,argG	0.0	-0.9345160032382342	False	0	0	0	0	0
NC_000962.3	1872000	1873000	1872500.0	argG,argH	0.394799	0.9902957057254586	False	0	0	0	0	0
NC_000962.3	1873000	1874000	1873500.0	argH	0.3861739999999999	0.9482451914389176	False	0	0	0	0	0
NC_000962.3	1874000	1875000	1874500.0	argH,pks10	0.0777248	-0.5555748075491337	False	0	0	0	0	0
NC_000962.3	1875000	1876000	1875500.0	pks10,pks7	0.34684	0.7564753446045089	False	1	0	0	1	0
NC_000962.3	1876000	1877000	1876500.0	pks7	0.52671	1.6334174900792935	False	1	0	0	1	0
NC_000962.3	1877000	1878000	1877500.0	pks7	0.5605020000000001	1.7981677484874992	False	1	0	0	0	0
NC_000962.3	1878000	1879000	1878500.0	pks7	0.0389011	-0.7448567265643635	False	1	0	0	0	0
NC_000962.3	1879000	1880000	1879500.0	pks7	0.0261391	-0.8070768614426045	False	1	0	0	1	0
NC_000962.3	1880000	1881000	1880500.0	pks7	0.104043	-0.42726247768292763	False	0	0	0	1	0
NC_000962.3	1881000	1882000	1881500.0	pks7,pks8	0.117154	-0.36334082054544004	False	1	0	0	1	0
NC_000962.3	1882000	1883000	1882500.0	pks8	0.117145	-0.3633846993429564	False	1	0	0	1	0
NC_000962.3	1883000	1884000	1883500.0	pks8	0.0264020999999999	-0.805794625470737	False	1	0	0	1	0
NC_000962.3	1884000	1885000	1884500.0	pks8	0.228994	0.18192636992489908	False	0	0	0	0	0
NC_000962.3	1885000	1886000	1885500.0	pks8	0.614464	2.0612552675518803	False	0	0	0	1	0
NC_000962.3	1886000	1887000	1886500.0	pks8,pks17	0.422961	1.1275973385761888	False	0	0	0	1	0
NC_000962.3	1887000	1888000	1887500.0	pks17	0.4405619999999999	1.2134096402524084	False	0	0	0	1	0
NC_000962.3	1888000	1889000	1888500.0	pks17,pks9	0.5544429999999999	1.7686275669150753	False	0	0	0	0	0
NC_000962.3	1889000	1890000	1889500.0	pks9	0.25346	0.30120844326223206	False	0	0	0	1	0
NC_000962.3	1890000	1891000	1890500.0	pks9	0.143554	-0.23462968116402957	False	0	0	0	0	0
NC_000962.3	1891000	1892000	1891500.0	pks9,pks11	0.190376	-0.006352674795984004	False	0	0	0	0	0
NC_000962.3	1892000	1893000	1892500.0	pks11,cyp139	0.4993839999999999	1.5001917099756406	False	0	0	0	0	0
NC_000962.3	1893000	1894000	1893500.0	cyp139,Rv1667c	0.0638058	-0.6234358056192039	False	0	0	0	0	0
NC_000962.3	1894000	1895000	1894500.0	Rv1667c,Rv1668c	0.4524789999999999	1.271510043586055	False	0	0	0	0	0
NC_000962.3	1895000	1896000	1895500.0	Rv1668c,Rv1669	0.328196	0.6655779778383341	False	1	1	1	1	0
NC_000962.3	1896000	1897000	1896500.0	Rv1669,Rv1670,Rv1671,Rv1672c	0.178939	-0.06211287559542311	False	0	0	0	0	0
NC_000962.3	1897000	1898000	1897500.0	Rv1672c	0.6421520000000001	2.196245950400081	False	0	0	0	0	0
NC_000962.3	1898000	1899000	1898500.0	Rv1672c,Rv1673c	0.0487764	-0.6967104722184073	False	0	0	0	0	0
NC_000962.3	1899000	1900000	1899500.0	Rv1673c,Rv1674c	0.159874	-0.1550627950009758	False	0	0	0	0	0
NC_000962.3	1900000	1901000	1900500.0	cmr	0.301191	0.5339172081794329	False	0	0	0	0	0
NC_000962.3	1901000	1902000	1901500.0	Rv1676,dsbF	0.291303	0.4857090359747591	False	0	0	0	0	0
NC_000962.3	1902000	1903000	1902500.0	dsbF,Rv1678	1.04086	4.140115683751726	False	0	0	0	0	0
NC_000962.3	1903000	1904000	1903500.0	Rv1678,fadE16	0.0786781	-0.5509270678077587	False	0	0	0	0	0
NC_000962.3	1904000	1905000	1904500.0	fadE16,Rv1680	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1905000	1906000	1905500.0	Rv1680,moeX	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1906000	1907000	1906500.0	moeX,Rv1682	0.71796	2.56584193730258	False	0	0	0	0	0
NC_000962.3	1907000	1908000	1907500.0	Rv1682,Rv1683	0.408528	1.0572303736257382	False	0	1	0	1	0
NC_000962.3	1908000	1909000	1908500.0	Rv1683	0.167741	-0.11670785054970467	False	0	0	0	0	0
NC_000962.3	1909000	1910000	1909500.0	Rv1683	0.0788542	-0.5500685060030214	False	0	0	0	0	0
NC_000962.3	1910000	1911000	1910500.0	Rv1683,Rv1684,Rv1685c	0.0913510999999999	-0.4891408454827359	False	0	0	0	0	0
NC_000962.3	1911000	1912000	1911500.0	Rv1685c,Rv1686c	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	1912000	1913000	1912500.0	Rv1686c,Rv1687c,mpg	0.130426	-0.29863422047460375	False	0	0	0	0	0
NC_000962.3	1913000	1914000	1913500.0	mpg,tyrS	0.20136	0.047198959861796896	False	0	0	0	0	0
NC_000962.3	1914000	1915000	1914500.0	tyrS	0.191151	-0.0025742227876282137	False	0	0	0	0	0
NC_000962.3	1915000	1916000	1915500.0	lprJ,Rv1691	0.0394271	-0.7422922546206278	False	0	0	1	0	0
NC_000962.3	1916000	1917000	1916500.0	Rv1691,Rv1692	0.489846	1.4536899354521602	False	0	0	0	0	0
NC_000962.3	1917000	1918000	1917500.0	Rv1692,Rv1693,tlyA	0.245539	0.26259022602586257	False	0	0	0	0	0
NC_000962.3	1918000	1919000	1918500.0	tlyA,ppnK	0.0	-0.9345160032382342	False	0	0	0	0	0
NC_000962.3	1919000	1920000	1919500.0	ppnK,recN	0.0528041	-0.6770737352454336	False	0	0	0	0	0
NC_000962.3	1920000	1921000	1920500.0	recN	0.25346	0.30120844326223206	False	0	0	0	0	0
NC_000962.3	1921000	1922000	1921500.0	recN,Rv1697	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1922000	1923000	1922500.0	Rv1697,mctB	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1923000	1924000	1923500.0	mctB,pyrG	0.258564	0.3260925968759714	False	0	0	0	0	0
NC_000962.3	1924000	1925000	1924500.0	pyrG	0.704935	2.5023395664524704	False	0	0	0	0	0
NC_000962.3	1925000	1926000	1925500.0	pyrG,Rv1700	0.154716	-0.1802102213998135	False	0	0	0	0	0
NC_000962.3	1926000	1927000	1926500.0	Rv1700,Rv1701	0.128138	-0.3097891858876592	False	0	0	0	0	1
NC_000962.3	1927000	1928000	1927500.0	Rv1701,Rv1702c	0.076566	-0.5612244465004662	False	0	0	0	0	1
NC_000962.3	1928000	1929000	1928500.0	Rv1702c	0.0396031	-0.7414341803580851	False	0	0	0	0	1
NC_000962.3	1929000	1930000	1929500.0	Rv1703c,cycA	0.1256739999999999	-0.32180222556325805	False	0	0	0	0	0
NC_000962.3	1930000	1931000	1930500.0	cycA	0.385118	0.9430967458636618	False	0	0	0	0	0
NC_000962.3	1931000	1932000	1931500.0	cycA,PPE22	1.02933	4.083902068711285	False	0	0	0	0	1
NC_000962.3	1932000	1933000	1932500.0	PPE22,PPE23	0.271765	0.39045304198862274	False	0	0	0	0	1
NC_000962.3	1933000	1934000	1933500.0	PPE23	0.0654771	-0.6152875129204102	False	0	0	0	1	1
NC_000962.3	1934000	1935000	1934500.0	Rv1706A,Rv1707	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1935000	1936000	1935500.0	Rv1707	0.524873	1.6244613399640038	False	0	0	0	0	0
NC_000962.3	1936000	1937000	1936500.0	Rv1707,Rv1708	0.377549	0.9061946771523778	False	0	0	0	0	0
NC_000962.3	1937000	1938000	1937500.0	Rv1708,scpA	0.143979	-0.23255762683686665	False	0	0	0	0	0
NC_000962.3	1938000	1939000	1938500.0	scpA,scpB,Rv1711	0.163693	-0.1364435585881876	False	0	0	0	0	0
NC_000962.3	1939000	1940000	1939500.0	Rv1711,cmk	0.144331	-0.23084147831178123	False	0	0	0	0	0
NC_000962.3	1940000	1941000	1940500.0	cmk,engA	0.2059359999999999	0.0695088906879075	False	0	0	0	0	0
NC_000962.3	1941000	1942000	1941500.0	engA,Rv1714	0.170381	-0.1038367366115636	False	0	0	0	0	0
NC_000962.3	1942000	1943000	1942500.0	Rv1714,fadB3	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	1943000	1944000	1943500.0	fadB3,Rv1716	0.447251	1.2460213376509792	False	0	0	0	0	0
NC_000962.3	1944000	1945000	1944500.0	Rv1716,Rv1717,Rv1718	0.291831	0.4882832587623875	False	0	0	0	0	0
NC_000962.3	1945000	1946000	1945500.0	Rv1718,Rv1719	0.131658	-0.29262770063680454	False	0	0	0	0	0
NC_000962.3	1946000	1947000	1946500.0	Rv1719,proT	0.1422189999999999	-0.24113836946229453	False	1	0	0	1	0
NC_000962.3	1947000	1948000	1947500.0	vapC12,vapB12,Rv1722	0.405184	1.0409269626374262	False	1	0	0	1	0
NC_000962.3	1948000	1949000	1948500.0	Rv1722	0.265253	0.3587042942745417	False	0	0	0	0	0
NC_000962.3	1949000	1950000	1949500.0	Rv1722,Rv1723	0.0	-0.9345160032382342	False	0	0	0	0	0
NC_000962.3	1950000	1951000	1950500.0	Rv1723,Rv1724c	0.0924072	-0.4839919123652843	False	0	0	0	0	0
NC_000962.3	1951000	1952000	1951500.0	Rv1724c,Rv1725c,Rv1726	0.195727	0.01973570803848306	False	0	0	0	0	0
NC_000962.3	1952000	1953000	1952500.0	Rv1726	0.4560519999999999	1.2889299262000617	False	0	0	0	0	0
NC_000962.3	1953000	1954000	1953500.0	Rv1726,Rv1727,Rv1728c	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1954000	1955000	1954500.0	Rv1728c,Rv1729c	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	1955000	1956000	1955500.0	Rv1729c,Rv1730c	1.04493	4.159958651073026	False	0	0	0	1	0
NC_000962.3	1956000	1957000	1956500.0	Rv1730c	0.560252	1.7969488930009325	False	0	0	0	0	0
NC_000962.3	1957000	1958000	1957500.0	Rv1730c,gabD2	0.0792062	-0.5483523574779359	False	0	0	0	0	0
NC_000962.3	1958000	1959000	1958500.0	gabD2	0.10508	-0.4222066651246502	False	0	0	0	0	0
NC_000962.3	1959000	1960000	1959500.0	gabD2,Rv1732c,Rv1733c	0.117577	-0.36127851706216974	False	0	0	0	0	0
NC_000962.3	1960000	1961000	1960500.0	Rv1733c,Rv1734c	0.301336	0.5346241443616414	False	0	0	0	0	0
NC_000962.3	1961000	1962000	1961500.0	Rv1734c,Rv1735c	0.477701	1.394477935914765	False	0	0	0	0	0
NC_000962.3	1962000	1963000	1962500.0	narX	0.0658291	-0.6135713643953248	False	0	0	0	0	0
NC_000962.3	1963000	1964000	1963500.0	narX	0.4461949999999999	1.2408728920757222	False	1	0	0	1	0
NC_000962.3	1964000	1965000	1964500.0	narX,narK2	0.0526281	-0.6779318095079762	False	1	0	0	0	0
NC_000962.3	1965000	1966000	1965500.0	narK2,Rv1738,Rv1739c	0.039075	-0.7440088906879079	False	0	0	0	0	0
NC_000962.3	1966000	1967000	1966500.0	Rv1739c	0.164749	-0.13129511301293117	False	0	0	0	0	0
NC_000962.3	1967000	1968000	1967500.0	Rv1739c,vapB34,vapC34	1.16591	4.749787198132233	False	0	0	0	1	0
NC_000962.3	1968000	1969000	1968500.0	vapC34,Rv1742	0.1307779999999999	-0.2969180719495187	False	0	0	0	0	0
NC_000962.3	1969000	1970000	1969500.0	pknE	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1970000	1971000	1970500.0	pknE,Rv1744c	0.117753	-0.360420442799627	False	0	0	0	0	0
NC_000962.3	1971000	1972000	1971500.0	Rv1744c,idi	0.801038	2.970882241754429	False	0	0	0	1	0
NC_000962.3	1972000	1973000	1972500.0	pknF	0.154188	-0.1827844441874417	False	0	0	0	0	0
NC_000962.3	1973000	1974000	1973500.0	pknF,Rv1747	0.0922312	-0.484849986627827	False	0	0	0	0	0
NC_000962.3	1974000	1975000	1974500.0	Rv1747	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1975000	1976000	1975500.0	Rv1747	0.0917032	-0.4874242094154553	False	0	0	0	0	0
NC_000962.3	1976000	1977000	1976500.0	Rv1747,Rv1748	0.0656530999999999	-0.6144294386578679	False	0	0	0	0	0
NC_000962.3	1977000	1978000	1977500.0	Rv1748,Rv1749c,fadD1	0.180942	-0.05234740543705319	False	0	0	0	0	0
NC_000962.3	1978000	1979000	1978500.0	fadD1	0.232162	0.19737170665066836	False	0	0	0	0	0
NC_000962.3	1979000	1980000	1979500.0	fadD1,Rv1751	0.258212	0.32437644835088586	False	0	0	0	0	0
NC_000962.3	1980000	1981000	1980500.0	Rv1751	0.640954	2.190405194908455	False	0	0	0	0	0
NC_000962.3	1981000	1982000	1981500.0	Rv1751,Rv1752,PPE24	0.20312	0.05577970248722419	False	0	0	1	1	1
NC_000962.3	1982000	1983000	1982500.0	PPE24	0.423808	1.131726820964676	False	0	1	1	1	1
NC_000962.3	1983000	1984000	1983500.0	PPE24	1.98558	8.746024304827715	False	0	1	1	1	1
NC_000962.3	1984000	1985000	1984500.0	PPE24,Rv1754c	0.152076	-0.19308133533795457	False	0	0	0	0	1
NC_000962.3	1985000	1986000	1985500.0	Rv1754c	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	1986000	1987000	1986500.0	Rv1754c,plcD	0.179534	-0.059211999537395046	False	0	0	0	0	0
NC_000962.3	1987000	1988000	1987500.0	plcD,Rv1756c	0.0367904	-0.7551472796663461	False	1	0	0	1	1
NC_000962.3	1988000	1989000	1988500.0	Rv1756c,Rv1757c	0.0851272	-0.5194849841340976	False	1	0	0	1	1
NC_000962.3	1989000	1990000	1989500.0	Rv1757c,cut1,wag22	0.0978272	-0.457567125416525	False	1	0	1	1	1
NC_000962.3	1990000	1991000	1990500.0	wag22	0.202883	0.05462422748595931	False	0	0	1	0	1
NC_000962.3	1991000	1992000	1991500.0	wag22	0.0261377	-0.8070836870333292	False	0	0	1	1	1
NC_000962.3	1992000	1993000	1992500.0	wag22	0.047321	-0.7038061613190021	False	0	0	1	1	1
NC_000962.3	1993000	1994000	1993500.0	Rv1760	0.0981588	-0.4559504354991434	False	0	0	0	0	0
NC_000962.3	1994000	1995000	1994500.0	Rv1760,Rv1761c	0.0971091999999999	-0.46106767837394425	False	0	0	0	0	0
NC_000962.3	1995000	1996000	1995500.0	Rv1761c,Rv1762c	0.0426326	-0.7266640895718736	False	0	0	0	0	0
NC_000962.3	1996000	1997000	1996500.0	Rv1763,Rv1764	0.00167378	-0.9263556194930139	False	1	0	0	1	1
NC_000962.3	1997000	1998000	1997500.0	Rv1764,Rv1765c	0.0278365	-0.7988013202310134	False	1	0	0	1	1
NC_000962.3	1998000	1999000	1998500.0	Rv1765c	0.335654	0.7019388747135826	False	1	0	0	1	1
NC_000962.3	1999000	2000000	1999500.0	Rv1765A,Rv1766	0.0263144	-0.8062221999754239	False	0	0	0	0	1
NC_000962.3	2000000	2001000	2000500.0	Rv1766,Rv1767,PE_PGRS31	0.10068	-0.4436585216882186	False	0	0	1	1	1
NC_000962.3	2001000	2002000	2001500.0	PE_PGRS31	0.0264020999999999	-0.805794625470737	False	0	0	1	1	1
NC_000962.3	2002000	2003000	2002500.0	PE_PGRS31,Rv1769	0.0264020999999999	-0.805794625470737	False	0	0	1	0	1
NC_000962.3	2003000	2004000	2003500.0	Rv1769,Rv1770	1.07597	4.31129174828511	False	0	0	0	0	0
NC_000962.3	2004000	2005000	2004500.0	Rv1770	0.0922312	-0.484849986627827	False	0	0	0	0	0
NC_000962.3	2005000	2006000	2005500.0	Rv1770,Rv1771	0.170029	-0.10555288513664904	False	0	0	0	0	0
NC_000962.3	2006000	2007000	2006500.0	Rv1771,Rv1772	0.31084	0.5809601545389492	False	0	0	0	0	0
NC_000962.3	2007000	2008000	2007500.0	Rv1773c,Rv1774	0.434578	1.1842351153259558	False	0	0	0	0	0
NC_000962.3	2008000	2009000	2008500.0	Rv1774	0.288134	0.47025882382704365	False	0	0	0	0	0
NC_000962.3	2009000	2010000	2009500.0	Rv1774,Rv1775,Rv1776c	0.181998	-0.04719895986179676	False	0	0	0	0	0
NC_000962.3	2010000	2011000	2010500.0	Rv1776c,cyp144	0.885877	3.3845081642536523	False	0	0	0	0	0
NC_000962.3	2011000	2012000	2011500.0	cyp144	0.217025	0.12357244465004667	False	0	0	0	0	0
NC_000962.3	2012000	2013000	2012500.0	Rv1778c,Rv1779c	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	2013000	2014000	2013500.0	Rv1779c	0.192735	0.005148445575256427	False	0	0	0	0	0
NC_000962.3	2014000	2015000	2014500.0	Rv1779c,Rv1780	0.141339	-0.24542874077500776	False	0	0	0	0	0
NC_000962.3	2015000	2016000	2015500.0	Rv1780,malQ	0.0528041	-0.6770737352454336	False	0	0	0	0	0
NC_000962.3	2016000	2017000	2016500.0	malQ	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	2017000	2018000	2017500.0	malQ,eccB5	0.551099	1.752324155926764	False	0	0	0	0	0
NC_000962.3	2018000	2019000	2018500.0	eccB5	0.026226	-0.806653187275474	False	0	0	0	0	0
NC_000962.3	2019000	2020000	2019500.0	eccB5,eccC5	0.240259	0.23684799814958044	False	0	0	0	0	0
NC_000962.3	2020000	2021000	2020500.0	eccC5	0.281446	0.4376520018504195	False	0	0	0	0	0
NC_000962.3	2021000	2022000	2021500.0	eccC5	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	2022000	2023000	2022500.0	eccC5	0.3261529999999999	0.6556174908021132	False	0	0	0	0	0
NC_000962.3	2023000	2024000	2023500.0	eccC5,cyp143	0.689446	2.4268241559267643	False	0	0	0	0	0
NC_000962.3	2024000	2025000	2024500.0	cyp143,Rv1786	0.0660051	-0.6127132901327821	False	0	0	0	0	0
NC_000962.3	2025000	2026000	2025500.0	Rv1786,PPE25	1.03727	4.1226129189646326	False	1	0	0	1	1
NC_000962.3	2026000	2027000	2026500.0	PPE25,PE18,PPE26	1.18674	4.851342237272944	False	1	0	0	1	1
NC_000962.3	2027000	2028000	2027500.0	PPE26	0.220702	0.14149937114646516	False	0	0	0	0	1
NC_000962.3	2028000	2029000	2028500.0	PPE27	0.467047	1.342535190499252	False	1	0	0	1	1
NC_000962.3	2029000	2030000	2029500.0	PPE27,PE19	0.4989989999999999	1.4983146725263286	False	1	0	0	1	1
NC_000962.3	2030000	2031000	2030500.0	PE19,esxM,esxN	1.80283	7.855040944147686	False	1	0	0	1	1
NC_000962.3	2031000	2032000	2031500.0	Rv1794	0.0904711	-0.49343121679544905	False	0	0	0	0	0
NC_000962.3	2032000	2033000	2032500.0	eccD5	0.0653011	-0.616145587182953	False	0	0	0	0	0
NC_000962.3	2033000	2034000	2033500.0	eccD5,mycP5	0.228818	0.18106829566235627	False	0	0	0	0	0
NC_000962.3	2034000	2035000	2034500.0	mycP5	0.267013	0.367285036899969	False	0	0	1	0	0
NC_000962.3	2035000	2036000	2035500.0	mycP5,eccE5	0.384062	0.9379483002884054	False	0	0	0	0	0
NC_000962.3	2036000	2037000	2036500.0	eccE5,eccA5	0.0	-0.9345160032382342	False	0	0	0	0	0
NC_000962.3	2037000	2038000	2037500.0	eccA5	0.113881	-0.3792980765755672	False	0	0	0	0	0
NC_000962.3	2038000	2039000	2038500.0	eccA5	0.144859	-0.22826725552415303	False	0	0	0	0	0
NC_000962.3	2039000	2040000	2039500.0	lppT,PPE28	0.521705	1.6090160032382343	False	0	0	0	1	1
NC_000962.3	2040000	2041000	2040500.0	PPE28	0.10508	-0.4222066651246502	False	0	0	0	0	1
NC_000962.3	2041000	2042000	2041500.0	PPE28	0.0528041	-0.6770737352454336	False	0	0	0	0	1
NC_000962.3	2042000	2043000	2042500.0	PPE29	0.144683	-0.22912532978669567	False	0	0	0	0	1
NC_000962.3	2043000	2044000	2043500.0	PPE29,PPE30	0.243779	0.25400948340043517	False	0	0	0	1	1
NC_000962.3	2044000	2045000	2044500.0	PPE30,PE_PGRS32	0.362612	0.8333704995410092	False	0	0	0	0	1
NC_000962.3	2045000	2046000	2045500.0	PE_PGRS32	0.376254	0.8998810057319637	False	0	0	1	0	1
NC_000962.3	2046000	2047000	2046500.0	PE_PGRS32	0.1695009999999999	-0.10812710792427778	False	0	0	1	0	1
NC_000962.3	2047000	2048000	2047500.0	Rv1804c,Rv1805c	0.311016	0.581818228801492	False	1	0	0	1	0
NC_000962.3	2048000	2049000	2048500.0	Rv1805c,PE20,PPE31	0.192911	0.0060065198377992094	False	0	0	0	1	1
NC_000962.3	2049000	2050000	2049500.0	PPE31,PPE32	0.305384	0.5543598524001243	False	0	0	0	0	1
NC_000962.3	2050000	2051000	2050500.0	PPE32	0.793998	2.93655927125272	False	0	0	0	1	1
NC_000962.3	2051000	2052000	2051500.0	PPE32,PPE33	0.101912	-0.4376520018504195	False	0	0	0	0	1
NC_000962.3	2052000	2053000	2052500.0	PPE33,Rv1810	0.415392	1.0906952698649048	False	0	0	0	0	1
NC_000962.3	2053000	2054000	2053500.0	Rv1810,mgtC	0.675013	2.356457190976313	False	0	0	0	0	0
NC_000962.3	2054000	2055000	2054500.0	mgtC,Rv1812c	0.1545399999999999	-0.1810682956623567	False	0	0	0	0	0
NC_000962.3	2055000	2056000	2055500.0	Rv1812c,Rv1813c	0.0790302	-0.5492104317404787	False	0	0	0	0	0
NC_000962.3	2056000	2057000	2056500.0	Rv1813c,erg3	0.190623	-0.005148445575256427	False	0	0	0	0	0
NC_000962.3	2057000	2058000	2057500.0	erg3,Rv1815	0.37931	0.9147802951997512	False	0	0	0	0	0
NC_000962.3	2058000	2059000	2058500.0	Rv1815,Rv1816	0.0658291	-0.6135713643953248	False	0	0	0	0	0
NC_000962.3	2059000	2060000	2059500.0	Rv1817	0.0792062	-0.5483523574779359	False	1	1	0	1	0
NC_000962.3	2060000	2061000	2060500.0	Rv1817	0.130954	-0.29605999768697555	False	0	1	0	0	0
NC_000962.3	2061000	2062000	2061500.0	Rv1817,PE_PGRS33	0.435316	1.1878331767222996	False	0	1	1	1	1
NC_000962.3	2062000	2063000	2062500.0	PE_PGRS33,bacA	0.6850820000000001	2.4055478145532616	False	0	1	1	1	1
NC_000962.3	2063000	2064000	2063500.0	bacA	0.143979	-0.23255762683686665	False	0	0	0	0	0
NC_000962.3	2064000	2065000	2064500.0	bacA,ilvG	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	2065000	2066000	2065500.0	ilvG	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	2066000	2067000	2066500.0	ilvG,secA2	0.4537629999999999	1.27777008536506	False	0	0	0	0	0
NC_000962.3	2067000	2068000	2067500.0	secA2	0.464676	1.3309755650646562	False	0	0	0	0	0
NC_000962.3	2068000	2069000	2068500.0	secA2	0.173198	-0.09010267298893361	False	0	0	0	0	0
NC_000962.3	2069000	2070000	2069500.0	pgsA2,Rv1823	0.54353	1.7154220872154797	False	0	0	0	1	0
NC_000962.3	2070000	2071000	2070500.0	Rv1823,Rv1824	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
